track_name,artist_name,genre_A Capella,genre_Alternative,genre_Anime,genre_Blues,genre_Children's Music,genre_Children’s Music,genre_Classical,genre_Comedy,genre_Country,genre_Dance,genre_Electronic,genre_Folk,genre_Hip-Hop,genre_Indie,genre_Jazz,genre_Movie,genre_Opera,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Reggaeton,genre_Rock,genre_Ska,genre_Soul,genre_Soundtrack,genre_World,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,Cluster
"La fille du régiment, Act I (Sung in Italian): Da quell'istante che sul mio seno",Gaetano Donizetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.9861288709847653,1.7263135242070908,-0.5137955172903356,-0.8920398210551224,-1.8107748209121877,-0.48981852046524155,1.8105956856326526,-1.496803783087629,-0.7305262124157975,-0.2795687772470423,-0.9792142586852992,-0.26499865689666185,7
Looking for the Rain,UNKLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6117404285876837,-0.9357132781718464,-0.7724053017393022,1.0057510670878713,-0.0719579197522505,-0.36364918914847993,-0.5497962251830221,0.11018079106222699,-0.7305262124157975,-0.5059620166416161,-0.4097106821392732,-1.4693133082388188,8
Tired of Talking - Remix,LÉON,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2678681745464485,-0.7801183189476646,0.7630902934264386,-0.2428400432548655,-0.05297934628401279,-0.48981852046524155,0.2723060856352577,0.17903488683190102,1.3688762743955096,-0.2380633500247038,-0.5381297417366269,-0.14964284738112948,15
Krwlng (feat. Aaron Lewis),Linkin Park,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21289263685056523,-0.7908295661406335,-0.7508544863685552,0.8839288923174581,-0.16305507239979147,-0.4701664911109292,-0.7081644003958687,0.33441507389566977,-0.7305262124157975,-0.49302526010478337,-0.40291431053759846,-1.5650586301367104,8
Dangerous Animals,Arctic Monkeys,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32284371224233177,-1.0025176356648375,-1.1549322745700659,-0.20561823583484895,1.3324565168973383,-0.4898106266248791,0.05543246989792028,0.7303678038060244,-0.7305262124157975,0.319295244103842,0.2490842717830373,0.2963996160789285,3
Never Changing,Jelly Roll,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32284371224233177,-0.3849296725123332,0.887007481808236,-0.020223870889882915,0.31140926430615073,-0.48981852046524155,0.297523947930297,0.35808887922083615,-0.7305262124157975,-0.06880745200114147,0.40031972175744085,-1.0417277743012456,0
WALLS,Kings of Leon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2574278530723473,0.3845888758246532,0.030362570821032817,0.7949227813284598,-0.9525637286784794,1.0691323795743262,-0.5296219353469906,-0.7952589041559358,-0.7305262124157975,-0.4822446296574227,-1.1377638990500758,-1.3378076853911118,4
Too Far Too Fast,Brasstracks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15791709915468197,-0.8528420498894017,0.24587072452850486,-0.22666322882610745,0.42907641980922445,-0.48977525297204133,-0.5245783628879829,0.8619074686057169,1.3688762743955096,-0.4245682567640431,-1.154690100705675,0.7385968858884688,10
For Yasgur's Farm,Mountain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4468138155000339,-0.8412851779180404,-0.8963224901210992,-0.27098131035104694,-0.1554636430124964,-0.4665663714477023,-0.07570041403628387,-0.20591452511041838,1.3688762743955096,-0.48008850356795046,1.063904499475217,1.257698028708364,10
"Puccini: Tosca, Act 1: ""Ma con quei cani di volterriani"" (Sagrestano, Cavaradossi) [Live]",Giacomo Puccini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.711251182505349,1.6135635537547852,-1.354277316749478,-1.5228599126073203,-0.7931437115452826,-0.4897942774576011,1.8105956856326526,-1.0038217947318742,-0.7305262124157975,0.11985358082767002,-1.3736950846510607,-0.049667812467668326,7
Mal Sentimiento,South Central Skankers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3264224186341662,-1.0387278524254477,-1.1333814591993188,-0.22658755765674218,1.4804893899495921,0.3127769640890274,-0.4892733556749278,1.007451356273818,-0.7305262124157975,-0.3377841816627899,-0.38569683581335706,-0.8417777044743231,8
Walked Outta Heaven,Jagged Edge,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7626480138093978,0.5762638255935727,0.6230099935165819,0.300647110942078,0.1709678206411917,-0.48981852046524155,-0.8145837792809344,0.5746541828644366,-0.7305262124157975,0.5618594291694569,0.0796928005298746,0.2617928732242688,0
You Reign - Live,Chris McClarney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5017893531959172,-0.9331764038366696,-0.9340364170199067,1.713738935577253,0.26965640267602775,-0.48981852046524155,1.820682830550669,0.43077746458543176,-0.7305262124157975,-0.46283949485217346,0.9791116728257546,-0.5687689552875635,14
Bonus: at Budokan,Kyle Kinane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8866181170671,1.345782373930559,0.17583057457357684,0.7396491960609675,0.019139232895290487,-0.48981852046524155,0.060476042356927995,0.3455851088026144,1.3688762743955096,4.437496074995613,-1.7064907474130533,0.6386218509750075,2
The Bridge of Khazad Dum,Howard Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8176235515052811,-0.024129767064954975,-1.3758281321202253,1.0280992857737543,-0.2997008013711027,2.4992716586360486,-0.0656132691182683,-0.6035344244098693,1.3688762743955096,-0.3577283479904071,-1.0829721984708627,-1.6088938377526127,5
Como Tu No Hay (Remix),Mark B.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.007009513932967822,-0.3595609291605643,1.1833311931560102,-0.35140294757093815,1.351435090365576,-0.48981852046524155,-0.16648471829842532,0.8885821788312567,-0.7305262124157975,-0.2035653325931497,-0.8931268850640895,1.2307816731547399,6
Rock Steady,Aretha Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8725990892011644,-1.0084370091135837,1.0486385970888406,-0.34934301018266073,0.6871850189772568,-0.174725478380973,0.10082462202899085,-0.12172247096105893,-0.7305262124157975,0.028218222025104368,-0.4196463301474354,1.6614433620127267,6
Brakelights,Omar Apollo,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.9825501645929309,0.6439138078649562,0.7577025895837518,-0.5611045736975775,-0.5729922593137257,-0.4164949823701602,-0.6612591765270956,0.3059064773421242,-0.7305262124157975,-0.44343436004692427,0.2055874935323205,-0.7610286378134505,4
Oh Mr Dc,Sugar Minott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1719361270206176,-0.8071783118562179,1.1402295624145151,1.322914161620933,-0.8424880025627008,-0.48861627866944835,-0.5447526527240143,-1.3017449645633705,-0.7305262124157975,-0.0795880824485022,-0.8247424412815271,1.119271057289725,6
Just Like a Woman - Remastered,Nina Simone,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.32284371224233177,0.18445767827181056,-0.5245709249757089,0.4620789389213682,-0.7286165617532746,-0.4889069305321676,-0.0656132691182683,-0.674889274263188,-0.7305262124157975,-0.46661271550874966,-1.2678982333849953,-0.35343811085856996,4
Holy Moment - Live,Chris McClarney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4468138155000339,-0.6949920912561738,-1.6829272511533735,1.083810082242024,-0.3338622336139308,-0.48981852046524155,3.4951488869412755,0.39543347353659186,-0.7305262124157975,-0.502727827507408,-0.742571072249853,-1.557368242835675,14
Quatuor pour la fin du temps (Quartet for the End of Time) (2008 - Remaster): Louange à l'éternité de Jésus,Olivier Messiaen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5567648908918005,1.7178572764231677,-2.3348394161184776,1.5547706245561885,-2.07685442093688,2.5157859690178235,-0.695555469248349,-3.1749764901518946,-0.7305262124157975,-0.43534888721140375,-0.7070033942010904,-1.6338875964809778,16
Se Te Nota,Jory Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5567648908918005,-0.8539695495939248,1.1456172662572026,-0.34941868135202603,0.7706907422375028,-0.48981852046524155,0.11091176694700657,0.9367633741761376,1.3688762743955096,0.3947596572353665,2.019215437276296,1.4730288731373573,10
Frenesi,Dave Brubeck,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8316425793712168,1.314776132056175,0.4344403590225434,-0.6593089357183124,-0.4173679568741765,-0.48578902873208846,-0.5497962251830221,-0.043365509673536,-0.7305262124157975,-0.46283949485217346,-0.3645957201738721,1.46918367948684,11
6 Concerts transcrits en sextuor / 6e concert: 1. La poule - Edit,Jean-Philippe Rameau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.711251182505349,1.486719836995941,0.3320739860114939,0.046282679074501724,-1.358705200898766,2.026962381717281,1.2507591426827813,-2.296211505159272,1.3688762743955096,-0.4326537295995636,0.34145019821722294,-0.34190252990701675,5
I Stand in Awe of You,Kent Henry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.28188720241238413,0.12808269304565767,-1.9145985163889065,-0.8059428461328343,-1.5560823649684377,-0.48981852046524155,-0.46405549337988855,-1.6878613950780579,-0.7305262124157975,-0.4590662741955973,0.8967461217483194,-1.1763095520693665,7
Game,Doja Cat,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10294156145879871,-1.0344258773028399,1.0540263009315267,-0.3309549160268947,0.8048521744803302,-0.47640890043524015,-0.36318404419973144,0.6598465386472538,1.3688762743955096,-0.36850897843776775,0.07603570533468834,0.5386468160615461,10
You Make Me Brave,Bethel Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32284371224233177,-0.7778633195386184,-0.8855470824357253,0.38056427369953394,-0.11750649607602098,2.3506428652000726,-0.6007363070190014,-0.24375927024290286,1.3688762743955096,-0.4671517470311178,0.2710268429541576,-1.605048644102095,9
inv(II.iii),Kensuke Ushio,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8866181170671,1.5938323089256319,-0.045065282976582605,-1.4589598140321847,-2.1390282276188266,0.35901703315799766,-0.6244410975763383,-3.38487311623911,-0.7305262124157975,1.5375064846555961,-0.03409787828673173,-0.8956104155815715,7
Juego Prohibidos,Nicky Jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15791709915468197,-0.3849296725123332,1.0217000778754064,-0.36916044864866004,0.4784207108266425,-0.48981852046524155,-0.6895031822975396,0.6461757496566648,1.3688762743955096,0.07673105903822736,1.757393312240361,0.40791023194394316,10
Friends With Tractors,Rodney Atkins,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007009513932967822,-0.49486089370333114,0.418277247494483,-0.18925644743653133,1.4691022458686493,-0.48981852046524155,0.4992668462906113,1.2755321940404916,-0.7305262124157975,-0.4439733915692924,-0.31465857073871195,1.2999951588640588,6
Le Pido Al Cielo,Luis Fonsi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202452315376464,-0.3116421917183344,-0.9501995285479674,0.10423838690060834,-0.08714077852684107,-0.48981852046524155,0.3227418102253363,0.5354757022206752,-0.7305262124157975,-0.3701260730048718,1.5544407107446447,-0.37266407911115873,3
Exilio (Rewound),Thievery Corporation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9415936547629833,-0.4610359025676395,1.8406310619638007,0.9153156117886398,0.516377857763118,-0.44655102726499085,-0.8322362828874618,0.47128968074047034,1.3688762743955096,-0.2860371555154588,-0.15051001472112688,1.1384970255423135,10
Kind & Generous,Natalie Merchant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0375257022888142,-0.05231725967803142,0.20815679762969716,0.04952813144950204,0.151989247172954,1.2706069662319819,1.9669464318618963,0.4662881725731816,-0.7305262124157975,-0.3792896088851284,-0.792767131079363,0.06953319069838156,14
New Romantics,Taylor Swift,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9275746268970476,-1.0258286920558517,0.4236649513371698,-0.039141663231205985,1.2071979320069695,-0.488305809634271,-0.7525478380351378,0.6168335684085712,-0.7305262124157975,-0.2655539576654735,0.13882123346444278,0.4963496859058508,0
Analog Boy,Rx Bandits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8866181170671,-0.7570045750049418,0.1273412399893949,0.15737636361045804,1.29829508465451,-0.48981852046524155,0.1764782089141087,0.3832631369961893,1.3688762743955096,0.11446326560398953,-0.7008866597595831,0.18104380656339616,10
We Will Rock You - Movie Mix,Queen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1474767776805808,-0.709085837562712,0.4613788782359775,-0.8914848991464435,0.08366638268729826,-0.48981452400212916,2.849571612188271,0.5551483010120106,1.3688762743955096,0.0012666459067027058,-1.173655213841776,-0.18424959023578918,14
King of Carrot Flowers Pts. 2 & 3,Neutral Milk Hotel,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37781924993821503,-0.8939957891044933,-1.7960690318497967,-0.41066188109166923,0.9680679063071744,-0.48981852046524155,-0.40353262387179434,0.6963575482684613,-0.7305262124157975,0.028218222025104368,0.41960847163647896,-1.3032009425364521,8
Dicks Pt. 1 (Stepdad),Big Jay Oakerson,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1614958055465163,1.4613510936441723,-0.8101192286381101,0.36101588828016673,1.0363907707928306,-0.48980894216522014,2.854615184647278,-0.6963957593825293,-0.7305262124157975,4.410544498877211,-0.9325134766795077,-1.1955355203219553,2
Before The Storm,Kayzo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39183827780415065,-1.0349050646772622,-0.20669639825718708,0.48894220404604694,0.9187236152897564,-0.48901262211861096,0.8018811938310825,0.5988281390063319,1.3688762743955096,-0.39815571216800955,-0.896395616167752,-1.2724393933323102,15
Sensualidad,Bad Bunny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0270853808147127,0.15345143639742648,1.3611254199646752,0.5243394954935893,0.41768927572828146,-0.48981852046524155,-0.5992232352812991,0.5504802267225413,-0.7305262124157975,-0.12109350967084072,0.722985554465509,0.8501075017534829,0
Vuelvo a Caer,El Sica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9965691924588665,-0.4131171651254095,0.20276909378701094,0.4040307441104818,0.8541964654977482,-0.48981852046524155,0.2874368030122816,1.038293989972098,-0.7305262124157975,0.7505204619982683,-1.211585440113978,-0.1573332346821652,6
リリーとジジ(魔女の宅急便」)より),Noriyasu Takeuchi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5463245694176992,1.765776013865398,0.741539478055692,-0.47467128246699924,-1.6661580910842164,2.641294727919314,-0.5598833701010377,-2.663488921577171,-0.7305262124157975,-0.33832321318515796,0.335851282564414,0.5386468160615461,5
Proud,Jelly Roll,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06198505162885108,0.347945135427654,1.043250893246153,0.322532894704062,0.4100978463409868,-0.4897905452234548,-0.36822761665873943,0.3919324178194898,-0.7305262124157975,-0.4439733915692924,0.39760117311677096,-0.7687190251144861,0
Kansas City,The New Basement Tapes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7626480138093978,-0.7147233360853272,-0.0773915060327035,0.07823272836206957,0.18615067941578187,-0.44919331692607484,-0.4791862107569122,0.2372190985113595,-0.7305262124157975,-0.4272634143758833,1.4918170009863585,-0.38804485371322966,3
You Say You Don't Love Me,Goldfinger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0515447301547498,-1.0380000513661782,-0.5353463326610826,-0.7928265101095169,1.5450165397416002,-0.48981852046524155,0.6203125853067996,0.811058802238282,-0.7305262124157975,0.432491863801129,-0.4256336098917678,-0.59184011719067,8
Destroy the Wicked (feat. Notch),Thievery Corporation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15791709915468197,-0.27499845132133505,0.957047631763164,-0.07733878794526407,0.5847007222487732,-0.4046046788952821,-0.6420936011828658,0.2808989365056808,1.3688762743955096,-0.3712041360496079,1.174135174119518,1.1538778001443848,10
Miss Shepherd's Waltz,George Fenton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4468138155000339,1.6192010522774005,-0.4868569980769015,-0.9979794581665314,-1.7230938114889296,2.5223916931705337,-0.5497962251830221,-1.3922722623912958,1.3688762743955096,-0.4935642916271513,-0.6381658589784164,-0.28806981879976834,5
I'd Like To Have That One Back,George Strait,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06198505162885108,0.5649888285483421,0.1596674630455158,-0.05641150566190713,-0.8273051437881107,-0.48960746757856244,-0.3177918920686609,-0.5688573011166679,-0.7305262124157975,-0.5102742688205604,-1.2340781937480914,-1.0494181616022813,4
Always Love You (feat. Lindsey Webster),Euge Groove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6117404285876837,0.12526394378435005,-0.11510543293151182,1.5167668817193973,-0.40218509809958636,-0.48913152515335967,-0.6567199613139885,0.17803458519844326,-0.7305262124157975,-0.4984155753284637,0.5230751383533992,-1.0609537425538345,8
Hark! The Herald Angels Sing,Hillsong Worship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.106520267850633,-1.037320732794203,-0.5299586288183957,0.05950831789801336,1.1844236438450844,-0.48981852046524155,0.3479596725203756,0.7950539761029581,-0.7305262124157975,-0.41486568936141854,-0.6373891307953674,-0.6302920536958472,8
"Tosca, Act III: E lucevan le stelle",Giacomo Puccini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.3813979563300494,1.7122197779005524,-2.097780447040258,-0.3584235505064958,-1.956530265148253,-0.4889069305321676,-0.3833583340357629,-1.7603832635037435,1.3688762743955096,-0.4035460273916899,-1.2450494793336515,-1.5973582568010596,7
Only the Good Die Young,Billy Joel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1474767776805808,-0.590698368587791,0.13272894383208172,0.0036798107218421836,1.1426707822149613,-0.48981852046524155,-0.6128408809206203,0.5741540320477077,-0.7305262124157975,0.2060986244065552,-1.3415579560774287,1.1769489620474909,0
Children's Prayer (from Hansel and Gretel),Engelbert Humperdinck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.711251182505349,1.7065822793779377,-2.45229135988905,-0.6988849572963602,-1.8677105413169008,2.5289974173232435,0.5497025708806899,-2.6801606154681337,-0.7305262124157975,-0.4331927611219317,-0.9910917271510828,-1.6054331634671466,1
Birdsong,Regina Spektor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48777032532998155,1.51208858034771,0.13272894383208172,-1.126443880025676,-1.3283394833495856,-0.48981452400212916,-0.5699705150190535,-0.015690497814538518,-0.7305262124157975,-0.3933044284666972,0.03897929826841584,-0.8994556092320892,4
Fine Again,Seether,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9275746268970476,-1.037467307755791,-0.5892233710879508,0.07161570499646012,1.0819393471166006,-0.45249617900242983,0.08569390465196729,1.098978955735201,1.3688762743955096,-0.4962594492389915,1.873061084166002,-0.28806981879976834,15
"Debussy: Piano Trio in G Major, L. 5: III. Andante espressivo",Claude Debussy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32284371224233177,1.672757288242246,-2.329451712275791,-0.0654920459857422,-1.8016651056474335,1.7098876223871993,-0.2471818776425509,-2.062641073746889,-0.7305262124157975,-0.4488246752706046,-1.100513309938041,-1.2378326504776505,1
GNG BNG,Flying Lotus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39183827780415065,-0.9114720345246006,0.7792534049544997,-0.13667339263536046,1.3931879519956987,2.4100943825744627,-0.5245783628879829,0.9531016341892808,-0.7305262124157975,0.1737567330644732,-0.6725037174040189,0.2271861303696091,9
